X	Y	REGION	PROVINCE	DEO	ROAD_NAME	BRIDGE_ID	BR_NAME	BR_LENGTH	BR_TYPE1	YR_CONST	ACTUAL_YR	BR_WIDTH	LOAD_LIMIT	HT_OVER	HT_UNDER	L_SDWALK	R_SDWALK	NUM_LANES	CROSSING	BRGY	MUN	ROAD_SEC_CLASS	ROUTE_NO	MaxBRHT	MaxPierHT
125.559785846564	9.2387950609779	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B02014MN	Jagupit Parallel Bridge	22	reinforced_concrete	Year Known	2019	9.42				0.7	0.7	2		Jagupit	Santiago	Primary	1	6	
125.612909375007	8.98317277634574	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Daang Maharlika	B00820MN	Taguibo Bridge	223	steel	Year Known	1974	9.54	15	5.9		0.76	0.76	2	River	Taguibo	Butuan City	Primary	1	6.3	4.5
125.5623262553	8.78441573389995	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Malaybalay Road	B00890MN	Subait Bridge	26	reinforced_concrete	Year Known	2000	9.28	15			0.64	0.64	2	River	San Mateo	Butuan City	Tertiary		16.8	
125.430496965403	8.86969213623002	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Buenavista-Bunaguit Road	B01733MN	Sangay Bridge	30	reinforced_concrete	Year Known	2013	9.55				1.08	1.08	2	River	Sangay	Buenavista	Tertiary		7.4	
125.612909375007	8.98317277634574	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Daang Maharlika	B01989MN	Taguibo Parallel Bridge	241	reinforced_concrete	Year Known	2019	9.49				0.76	0.76	2	River	Taguibo	Butuan City	Primary	1	16	13.15
125.56051076316	9.10884560580591	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01793MN	Pandanon Bridge	24	reinforced_concrete	Year Known	1956	16.86	15			0.76	0.76	4		Mabini	Cabadbaran	Primary	1	4.65	3.3
125.553061991745	8.95185499568043	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B00998MN	Magsaysay Viaduct Bridge № 1	91	reinforced_concrete	Year Known	2004	11.06	20			1.54	1.54	2	River	Baan	Butuan City	Primary	9	8.2	6.45
125.562037899212	9.23190122311001	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01725MN	Guinoyoran Bridge	18	reinforced_concrete	Year Known	2012	16.86				1	1	4	River	San Isidro	Santiago	Primary	1	5	
125.556061230957	9.32284298235694	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B02187MN	Puyo Parallel Bridge	126	reinforced_concrete	Year Known	2021	9.53				0.7	0.7	2	River	Bangonay	Jabonga	Primary	1	9.25	7.11
125.559785846564	9.2387950609779	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01958MN	Jagupit Bridge	22	reinforced_concrete	Year Known	2017	9.7				0.73	0.73	2		Jagupit	Santiago	Primary	1	4.96	
125.57239883628	9.08430689483706	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00845MN	Sanghan Bridge	26	reinforced_concrete	Year Known	1999	16.6	15			0.7	0.7	4	River	Sanghan	Cabadbaran	Primary	1	5.2	
125.307918777419	8.99047368059675	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B01727MN	Minusong Bridge	30	reinforced_concrete	Year Known	2014	16.7						4		Aclan	Nasipit	Primary	9	4.5	
125.558536549027	8.92342185002293	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Mayor Democrito D. Plaza II Ave	B01669MN	Diosdado Macapagal Bridge	979	steel	Year Known	2004	11.4	20	5	4.76	1.7	1.7	2	River	Villakananga	Butuan City	Secondary	951	22	8
125.294454353722	8.99030693062065	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B02011MN	Carmen Bridge	20	reinforced_concrete	Year Known	1954	16.69				0.7	0.7	4	Ditch	Poblacion	Carmen	Primary	9	3.65	
125.64123355038	8.98505786682914	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan – Pianing – Tandag Road	B00822MN	Pianing Bridge	21	reinforced_concrete	Year Known	1996	9.4	15			0.8	0.8	2	River	Pianing	Butuan City	Tertiary		7.4	
125.540805519243	9.12728170376961	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00843MN	Cabadbaran Bridge	222	reinforced_concrete	Year Known	1975	8.56	20			0.8	0.8	2	River	Poblacion	Cabadbaran	Primary	1	10	5.14
125.552035571387	8.95167443206086	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B01723MN	Magsaysay Bridge	856	reinforced_concrete	Year Known	1960	12.6	20	5.64	5.8	1.54	1.54	2	River	Baan	Butuan City	Primary	9	27	9.28
125.446817406794	8.82543528607917	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Buenavista-Bunaguit Road	B01731MN	Olave Bridge	60	steel	Year Known	1995	8.05				0.73	0.73	2	Swamp	Olave	Buenavista	Tertiary		5.7	
125.539616523322	8.93228225575222	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Malaybalay Road	B00885MN	South Montilla Bridge	21	reinforced_concrete	Year Known	1996	17.49	15		3.89	0.77	0.77	4	River	Villakananga	Butuan City	Tertiary		3.64	
125.419655224743	8.88343110764392	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Buenavista-Bunaguit Road	B01732MN	Cabalalahan Bridge	13	reinforced_concrete	Year Known	2013	8.44						2	River	Sangay	Buenavista	Tertiary		2.77	4.82
125.560000752199	9.15142634314453	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01729MN	Minusuang Bridge	28	reinforced_concrete	Year Known	1970	16.95	15			0.8	0.8	4	River	Victory	Tubay	Primary	1	4.25	3.51
125.555462174521	9.40125157503907	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00828MN	Jaliobong Bridge	30	reinforced_concrete	Year Known	1970	16.88	15			0.6	0.6	4	River	Jaliobong	Kitcharao	Primary	1	6.9	5.2
125.535575754688	8.92224672490856	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Mayor Democrito D. Plaza II Ave	B01670MN	Mandacpan Bridge	96	reinforced_concrete	Year Known	2004	16.87	17			0.82	0.82	4	River	Villa Kananga	Butuan City	Secondary	951	6	3.5
125.603212960785	8.96207962307485	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Daang Maharlika	B01722MN	Ampayon Bridge	21	reinforced_concrete	Year Known	1958	19.23	17			1.24	1.24	4	River	Ampayon	Butuan City	Primary	1	4.91	
125.583698679388	8.94857260261702	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Mayor Democrito D. Plaza II Ave	B01668MN	Baan Bridge	26	reinforced_concrete	Year Known	2004	17.6	20			0.8	0.8	4	River	Lemon	Butuan City	Secondary	951	6.97	
125.500559335232	8.94321060258683	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B00880MN	Libertad Bridge	35	steel	Year Known	1961	16.21	15		5.3	0.43	0.43	4	River	Libertad	Butuan City	Primary	9	5.3	4
125.573209031354	9.44991553058721	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00826MN	Lambog Bridge	24	reinforced_concrete	Year Known	2005	16.78	15			1	1	4		Poblacion	Kitcharao	Primary	1	3.07	2.03
125.604929583785	8.97452970557754	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Daang Maharlika	B01721MN	Dalipdipan Bridge	23	reinforced_concrete	Year Known	2013	16.78	20			0.78	0.78	4	River	Taguibo	Butuan City	Primary	1	4.5	
125.581409527294	9.06564890088992	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01960MN	Humilog Bridge	18	reinforced_concrete	Year Known	2018	16.9				0.67	0.67	4		Humilog	Remedios T. Romualdez	Primary	1	5.52	
125.412790485594	8.96970616247378	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B00870MN	Matabao Bridge	13	reinforced_concrete	Year Known	2007	16.8	20			0.77	0.77	4		Matabao	Buenavista	Primary	9	3.57	
125.56849276314	8.77950588158581	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Malaybalay Road	B00891MN	Tungao FVR Bridge	19	steel	Year Known	1999	9.2	15					2	River	Tungao	Butuan City	Tertiary		5	
125.58291895586	8.74293093672759	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Agusan-Malaybalay Road	B00799MN	Lingayao Bridge	41	steel	Year Known	1995	8.91	20			0.53	0.53	2	River	Lingayao	Las Nieves	Tertiary		7.72	6.18
125.553540408454	9.3603286753882	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00830MN	Baleguian Bridge	28	reinforced_concrete	Year Known	1975	9.7	15			0.8	0.8	2	River	Baleguian	Jabonga	Primary	1	3.93	3.65
125.561497849906	8.79743514159713	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Malaybalay Road	B00888MN	Mabuhay Bridge	36	steel	Year Known	1990	9.46	15			0.74	0.74	2	River	M.J Santos	Butuan City	Tertiary		10.7	
125.404134575733	8.90488856402911	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Buenavista-Bunaguit Road	B00805MN	Guinabsan Bridge	82	steel	Year Known	1996	8.92	20			0.45	0.45	2	River	Guinabsan	Buenavista	Tertiary		5.63	4.82
125.577034776495	8.9372584379025	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Mayor Democrito D. Plaza II Ave	B01913MN	Lemon Bridge	36	reinforced_concrete	Year Known	2016	19.07				0.72	0.72	4	River	Lemon	Butuan City	Secondary	951	3.7	
125.3566625609	8.9750169761961	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B00872MN	Kinabjangan Bridge	40	steel	Year Known	1990	9.46	20			0.79	0.79	2	River	Kinabjangan	Nasipit	Primary	9	10.6	
125.562394619768	9.18518326583525	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00838MN	Sta. Ana Bridge	99	steel	Year Known	1975	8.85	20			0.44	0.44	2	River	Santa Ana	Tubay	Primary	1	4.72	2.62
125.553540408454	9.3603286753882	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B02015MN	Baleguian Parallel Bridge	28	reinforced_concrete	Year Known	2017	9.4				0.75	0.75	2	River	Baleguian	Jabonga	Primary	1	6.85	
125.584311427182	9.05970537591508	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B01977MN	Mina-ano Bridge	20	reinforced_concrete	Year Known	2018	17				0.85	0.85	4	Ditch	Poblacion	Remedios T. Romualdez	Primary	1	4.04	
125.602392657896	9.02233616755898	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Daang Maharlika	B01861MN	Minalum Bridge	23	steel	Year Known	1974	24.93	15			0.77	0.77	6	River	Los Angeles	Butuan City	Primary	1	3.3	
125.401565161367	8.92580095240277	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Buenavista-Bunaguit Road	B00804MN	Rizal Bridge	82	steel	Year Known	1995	8.92	20			0.45	0.45	2	River	Rizal	Buenavista	Tertiary		8.37	6.6
125.555242198211	9.31938577683788	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00833MN	Bangonay Bridge	168	steel	Year Known	1973	8.97	15			0.45	0.45	2	River	Bangonay	Jabonga	Primary	1	7.57	5.08
125.524673738136	8.96524851641557	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan City – Masao Port Road	B01214MN	Doongan Bridge	25	reinforced_concrete	Year Known	1985	8.25	15			0.5	0.5	2	River	Doongan	Butuan City	Tertiary		3.2	2.2
125.581438767861	8.72876876246651	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Agusan-Malaybalay Road	B00800MN	Magus Bridge	41	steel	Year Known	1995	8.91	20			0.53	0.53	2	River	Maningalao	Las Nieves	Tertiary		7.72	6.18
125.400750508943	8.96995892416993	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Butuan - Cagayan de Oro - Iligan Road	B00871MN	Guihao-an Bridge	91	steel	Year Known	1990	9.3	20			0.75	0.75	2	River	Poblacion 2	Buenavista	Primary	9	9.35	5.1
125.562613573226	8.80762480176244	Region ⅫⅠ	Agusan del Norte	Butuan City District Engineering Office	Butuan - Malaybalay Road	B00887MN	Bugabus Bridge	56	reinforced_concrete	Year Known	1970	9	15			0.5	0.5	2	River	Mj Santos	Butuan City	Tertiary		13.6	8.05
125.558976865497	9.13608171674092	Region ⅫⅠ	Agusan del Norte	Agusan del Norte District Engineering Office	Daang Maharlika	B00842MN	Comagascas Bridge	30	reinforced_concrete	Year Known	1960	8.3	15			0.46	0.46	2		Comagascas	Cabadbaran	Primary	1	2.85	2
