X	Y	REGION	PROVINCE	DEO	ROAD_NAME	BRIDGE_ID	BR_NAME	BR_LENGTH	BR_TYPE1	YR_CONST	ACTUAL_YR	BR_WIDTH	LOAD_LIMIT	HT_OVER	HT_UNDER	L_SDWALK	R_SDWALK	NUM_LANES	CROSSING	BRGY	MUN	ROAD_SEC_CLASS	ROUTE_NO	MaxBRHT	MaxPierHT
120.945697984928	14.0258485989662	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B04641LZ	Buso-Buso Bridge	90	reinforced_concrete	Year Known	2015	9.54			5.36	0.75	0.75	2	Road	Buso-buso	Laurel	Tertiary		7.15	4.87
121.425975711109	13.7422784878365	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03111LZ	Calubcub Bridge	6	reinforced_concrete	Year Known	1975	9.5	15			0.44	0.4	2	River	Calubcub	San Juan	Tertiary		3.62	
120.624428628801	14.0909378169184	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04377LZ	Wawa Bridge № 2	48	reinforced_concrete	Year Known	2005	9.5	15			1.05	1.1	2	River	Wawa	Nasugbu	Secondary	407	6.6	4
121.211991434115	13.9929278656477	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Lipa City - Alaminos Road	B03386LZ	San Juan Bridge	115	reinforced_concrete	Year Known	1995	9.53				0.72	0.72	2	River	Santa Cruz	SantoTomas	Tertiary		23.5	16.95
121.096622739171	13.7924346161386	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B00025LZ	Sabang Bridge	85	reinforced_concrete	Year Known	1951	8.36	15			0.78	0.78	2	River	Sabang	Ibaan	Secondary	435	30.5	24.9
120.8436714335	13.9148172642699	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00005LZ	Colong Colong Bridge	44	reinforced_concrete	1945-1970	1969	16.95	15			1.1	1.15	4	River	Puring Bato	Calaca	Secondary	436	7.02	2.54
121.426751407169	13.6912957872831	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03113LZ	Ipil Bridge	20	steel	Year Known	1975	9.3	15			0.95	0.95	2	River	Bataan	San Juan	Tertiary		4.7	
120.667295116159	13.9462968856905	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Balayan - Balibago Road	B03051LZ	Duhatan Bridge	11	reinforced_concrete	Post 1970	1989	9.42	15			1.11	1.11	2	River	Duhatan	Balayan	Secondary	409	5.6	
121.054103583483	14.0960936756371	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B03155LZ	Angasin Bridge	12	reinforced_concrete	Year Known	1969	8.88	15	4.91		0.6	0.6	2	River	Aya	Talisay	Secondary	421	3.65	
121.310526301558	13.8444754263786	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Rosario - San Juan Road	B02997LZ	Pinagsibaan Bridge № 1	25	reinforced_concrete	Year Known	1975	16.8	15			0.31	0.31	4	River	Pinagsibaan	Rosario	Secondary	422	10.5	
120.728730470912	13.9960702398679	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B01265LZ	Atga Bridge	12	reinforced_concrete	Post 1970	1938	9.95	15			1.56	1.56	2	River	Tuyon-tuyon	Tuy	Secondary	436	5.2	2.4
120.969898127016	13.7791178502312	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B02924LZ	Santa Maria Bridge	40	reinforced_concrete	Year Known	1980	9.35	15			1	1	2	River	Santa Maria	Bauan	Tertiary		6.02	3.4
120.651191316653	14.0427861027049	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B03176LZ	Lian Bridge	113	reinforced_concrete	Post 1970	1992	10.2	15			1.4	1.4	2	River	Lian;nasugbu	Lian;Nasugbu	Secondary	408	12.5	13.4
120.981112801059	14.0875529575623	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B04637LZ	Caloocan Bridge	24	reinforced_concrete	Year Known	1960	0						4		Caloocan	Talisay	Tertiary			
121.214412364773	13.725683503636	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Lobo Road	B03030LZ	Bacao Bridge	33	reinforced_concrete	Year Known	2008	9.56	20	6		0.7	0.72	2	River	Piña	Taysan	Secondary	438	8.95	
120.751860818602	13.9452521714355	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00010LZ	Gimalas Bridge	20	steel	Year Known	1975	9.8	15			1.2	1.2	2	River	Gimalas	Balayan	Secondary	436	10.7	
121.149019665274	14.0912361113572	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Manila - Batangas Road	B04541LZ	San Juan Bridge	47	reinforced_concrete	Year Known	1947	18	15			0.73	0.71	4	River	Barangay 4	Tanauan	Primary	4	17	5.96
121.213487381114	13.6846449809269	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B04829LZ	San Miguel Bridge	17	reinforced_concrete	Year Known	2008	9.55	15			1.12	1.11	2	River	San Miguel	Lobo	Secondary	438	6.6	
121.099502783683	13.6249058191715	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B04419LZ	De La Paz Proper Bridge	12	reinforced_concrete	Year Known	2008	9.5	20			1.07	1.07	2	River	Dela Paz Proper	Batangas City	Secondary	439	3.74	
121.00093826329	13.7956626748966	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Palico - Balayan - Batangas Road	B02920LZ	Manghinao Bridge	30	reinforced_concrete	Year Known	1945	17.2	15			1.1	1.1	4	River	Manghinao	Bauan	Secondary	436	11.2	10
121.169431713979	13.8306739851294	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B04535LZ	Munting Tubig Bridge	12	reinforced_concrete	Japanese Era	1942	17.55	20			0.76	0.77	4	River	San Agustin	Ibaan	Secondary	435	4.82	
121.013703254624	14.0922659471701	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B03161LZ	Banga Bridge2	6	reinforced_concrete	Year Known	1970	7.6	15					2	River	Banga	Talisay	Secondary	421	2.3	
121.085566412825	13.79239729814	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Quezon Road	B03046LZ	Patay Bridge	32	reinforced_concrete	Year Known	1970	9.6	15			0.85	0.85	2	River	Balagtas	Batangas City	Secondary	435	15.5	
120.642339060399	13.9646536151356	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B03178LZ	Cuaco Bridge	16	reinforced_concrete	Year Known	1972	9.22	15			1.11	1.11	2	River	Binubusan	Lian	Secondary	408	5.17	
121.05483428589	14.0935262518024	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B03154LZ	Ambulong Bridge № 2	12	reinforced_concrete	Year Known	1969	7.65	15			0.46	0.46	2	River	Ambulong	Tanauan	Secondary	421	4.07	3.16
121.419426731395	13.7579654075036	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B00075LZ	Buto Bridge	9	reinforced_concrete	Year Known	1975	9.56	20			0.79	0.79	2	River	Calubcub	San Juan	Tertiary		4.4	
120.62593429662	14.1943832570678	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04371LZ	Hamilo Bridge	15	reinforced_concrete	Year Known	2005	9.55			4.9	1.05	1.07	2	River	Papaya	Nasugbu	Secondary	407	5.1	
120.621763438374	14.1213753118331	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04375LZ	Natipuan Bridge № 1	12	reinforced_concrete	Year Known	2005	9.45	15			0.6	0.6	2	River	Natipuan	Nasugbu	Secondary	407	7.7	
121.035054254775	14.0940457099964	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B04754LZ	Quiling Bridge № 2	22	reinforced_concrete	Year Known	2016	16.82				0.6	0.6	4	River	Quiling	Talisay	Secondary	421	4.7	
121.178088235201	13.7394255861335	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B04827LZ	San Jose Sico Bridge	20	steel	Year Known	2016	9.25	20			1.03	1.02	2	River	San Jose Sico	Batangas City	Secondary	438	5	
120.907031374741	13.9020761458053	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Talisay - Laurel - Agoncillo Road	B00035LZ	Ayao-Iyao Bridge	6	reinforced_concrete	Post 1970	1972	9.12	15			0.8	0.8	2	River	Ayao-iyao	Lemery	Tertiary		3.94	
121.074268590857	13.7924288294066	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Quezon Road	B03047LZ	Tingga Bridge	8	reinforced_concrete	Year Known	1979	8.3	15			0.8	0.8	2	River	Tingga Itaas	Batangas City	Secondary	435	16.5	
121.071440873404	13.6304973399942	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03041LZ	Ilijan Bridge № 2	16	reinforced_concrete	Year Known	1990	9.5	10				0.8	2		Ilijan	Batangas City	Secondary	439		
120.937200975068	14.068989304887	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03171LZ	Leviste Bridge № 2	24	steel	Year Known	1990	8.29	15			0.76	0.75	2	River	Leviste	Laurel	Tertiary		4.75	
121.434599158977	13.6982594880253	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03112LZ	Bataan Bridge	10	reinforced_concrete	Year Known	1999	9.22	15			0.56	0.6	2	River	Bataan	San Juan	Tertiary		5.2	
120.623822279271	14.1198482301029	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04376LZ	Natipuan Bridge № 2	15	reinforced_concrete	Year Known	2005	9.47	15			1.07	1.05	2	River	Natipuan	Nasugbu	Secondary	407	5.4	
121.001625239538	14.0851949538639	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03165LZ	Sta. Maria Bridge № 2	15	reinforced_concrete	Year Known	1968	6.73	15			0.45	0.45	2	River	Santa Maria	Talisay	Tertiary		5.5	
120.888651759446	13.9082292413011	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00048LZ	Matingain Bridge	16	reinforced_concrete	1945-1970	1958	19.17	15			1.15	1.15	4	River	Matingain	Lemery	Secondary	436	6.41	
120.989902457712	13.7908130911779	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B02923LZ	Roque Bridge	56	reinforced_concrete	Year Known	1980	9.35	15			1.05	1.05	2	River	San Roque	Bauan	Tertiary		6.57	5.3
120.67800655067	13.9503838530458	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Balayan - Balibago Road	B03050LZ	Tanggoy Bridge	15	reinforced_concrete	Post 1970	1972	9.3	15			1	1	2	River	Tanggoy	Balayan	Secondary	409	6.26	
120.718218075879	14.028245243732	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00095LZ	Kaytitinga Bridge	38	reinforced_concrete	Year Known	1968	9.3	15			1.1	1.2	2	River	Luntal	Tuy	Secondary	436	10.2	8.36
121.010313132754	14.0905835193683	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03162LZ	Banga Bridge № 3	7	reinforced_concrete	Year Known	1969	7.63	15					2	River	Banga	Talisay	Tertiary		4.08	
121.139632610048	13.9913473180218	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Lipa - Balete Road	B03070LZ	Bulacnin Bridge № 2	6	reinforced_concrete	Year Known	1975	8.73	15			0.5	0.5	2	River	Bulacnin	Lipa	Tertiary		4.2	
120.63210838452	13.9331413439587	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B03180LZ	Balibago Bridge	13	reinforced_concrete	Year Known	1975	9.22	15			1.11	1.11	2	River	Balibago	Lian	Secondary	408	4.4	
120.921598180512	13.922269308034	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B04638LZ	Kulafu Bridge	18	reinforced_concrete	Year Known	2016	16.71				0.78	0.77	4	River	Coral Na Munti	Agoncillo	Tertiary		7.43	
121.217120665467	13.8802060744247	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B04531LZ	Tubig ng Bayan Bridge	13	reinforced_concrete	Year Known	1975	14.79				0.8	0.8	4	River	Bawi	Padre Garcia	Secondary	435	7.6	
121.134967357845	14.1444956152326	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Daang Maharlika	B03183LZ	Viga Bridge № 1	50	reinforced_concrete	Year Known	1992	9.2	20			0.7	0.15	2	River	Santa Anastacia	Santo Tomas	Primary	1	16.37	10.9
120.698068900125	14.0480266765311	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Tagaytay - Nasugbu Road	B04472LZ	Cacauan Bridge	31	reinforced_concrete	1945-1970	1956	15.83	15			1.1	1.1	4	River	Sabang	Tuy	Secondary	407	11.26	7.9
120.778473435677	13.9396802809286	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00003LZ	Dacanlao Bridge	45	steel	1945-1970	1950	8.22	15	4.77		0.43	0.44	2	River	Dacanlao	Calaca	Secondary	436	15.7	
120.952572566732	13.7588298722017	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B04826LZ	Mainaga Bridge № 1	18	reinforced_concrete	Year Known	2016	9.22				1.02	1	2	River	Mainaga	Mabini	Tertiary		4.77	
121.143178712427	13.6378838049966	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03045LZ	Talahib Pandayan Bridge	56	steel	Year Known	1989	9.5	20			1	1	2	River	Talahib Pandayan	Batangas City	Secondary	439	5.4	3.7
120.609713416445	14.1341318709749	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04374LZ	Tali Bridge	17	reinforced_concrete	Year Known	2005	9.42	15			1.06	1.06	2	River	Tali	Nasugbu	Secondary	407	5.7	
120.932500042373	14.0573673058083	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B00007LZ	Tabangan Bridge	29	reinforced_concrete	Year Known	1987	9.2	15			0.43	0.43	2	River	Poblacion	Laurel	Tertiary		3.92	
121.412911752824	13.7758929353924	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B00070LZ	Naubay Bridge	7	reinforced_concrete	Year Known	1998	15.8	20			0.85	0.85	2	River	Puting Buhangin	San Juan	Tertiary		2.85	
120.828656572079	13.9234461903668	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00006LZ	Kasuyan Bridge	76	reinforced_concrete	Post 1970	1937	9.88	15			1	1	2	River	Lumbang Calzada	Calaca	Secondary	436	9.7	6.7
121.073725156253	13.7202618241803	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03038LZ	Ambulong Bridge	56	reinforced_concrete	Year Known	1981	9.5	20			1.05	1.05	2	River	Ambulong	Batangas City	Secondary	439	7.82	6
121.393432817868	13.6746993895369	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03115LZ	Laiya Bridge	65	reinforced_concrete	Year Known	1984	9.53	15			0.78	0.78	2	River	Laiya Aplaya	San Juan	Tertiary		4.54	4.36
120.706355359366	14.0597405329471	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Tagaytay - Nasugbu Road	B04718LZ	Bayudbud Bridge № 2	52	reinforced_concrete	Post 1970	2012	10.45	15			1.1	1.1	2	River	Sabang	Tuy	Secondary	407	16.8	16.7
120.928085069942	13.894154805761	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Lemery - Taal Diversion Road	B04713LZ	Seiran Bridge	30	reinforced_concrete	Post 1970	1982	17.77	15			1.1	1.1	4	Open Ground	Halang;Latag	Taal	Tertiary		8.55	9.45
121.056897723129	13.8991401879687	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Banay-Banay - Mojon - Cuenca Road	B03075LZ	Rancho Bridge	57	steel	Year Known	2008	8.8	20	5.35		0.73	0.73	2	River	Labac	Cuenca	Secondary	433	24.32	
121.131272646109	13.8187874032144	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B04537LZ	Ibaan Bridge	8	reinforced_concrete	Year Known	1968	15.3	15			0.78	0.78	4	River	Poblacion	Ibaan	Secondary	435	9.6	
120.792856308154	13.940242103744	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00002LZ	Cawong Bridge	25	reinforced_concrete	Post 1970	1982	11.15	15			1.55	1.6	2	River	Pantay	Calaca	Secondary	436	9.1	8.1
121.21338248555	13.6927171259521	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Lobo Road	B03034LZ	Biga Bridge № 2 (Steel Type)	54	steel	Year Known	1998	4.3	15					1	River	Malapad Na Parang	Lobo	Secondary	438	38.3	
121.408857785463	13.6743365557538	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03114LZ	Icarbang Bridge	15	reinforced_concrete	Year Known	1975	9.59	15			0.8	0.77	2	River	Laiya Aplaya	San Juan	Tertiary		6.1	
120.624184188773	14.0878190676955	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04378LZ	Wawa Bridge № 3	36	reinforced_concrete	Year Known	2005	9.62	15			1.06	1.06	2	Estuary	Wawa	Nasugbu	Secondary	407	4.4	3.35
121.045798674915	14.0945601223957	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Tanauan - Talisay - Tagaytay Road	B00008LZ	Bignay Bridge	21	reinforced_concrete	Year Known	1971	9.1	15			0.85	0.85	2	River	Aya	Talisay	Secondary	421	5.4	2.05
121.089520295144	13.9257333677617	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Banay-Banay - Mojon - Cuenca Road	B03074LZ	Pinagtungulan Bridge	41	reinforced_concrete	Year Known	2008	18.03	20			0.75	0.75	4	River	Pinagtung-ulan	Lipa	Secondary	433	12.95	
120.863310205589	13.9100357697502	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00053LZ	Calbangan Bridge	91	reinforced_concrete	1945-1970	1968	10.67	15			0.99	0.98	2	River	Sinisian East	Lemery	Secondary	436	8.5	8.25
121.073348041179	13.7347840650332	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Batangas - Tabangao - Lobo Road	B03037LZ	Takad Bridge	38	reinforced_concrete	Year Known	1975	8.5	20			1	1	2	River	Libjo	Batangas City	Secondary	439	9	6.3
121.399950106743	13.81160052753	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	San Juan - Laiya Road	B03105LZ	Mabalanoy Bridge	16	reinforced_concrete	Year Known	1975	16.87	15	5		0.5	0.5	4	River	Mabalanoy	San Juan	Tertiary		5.65	
120.848827188262	13.9119565873681	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00012LZ	Sinisian Bridge	37	reinforced_concrete	Post 1970	1981	20.4	15			1.1	1.1	4	River	Sinisian	Calaca	Secondary	436	6	4.9
120.614687193176	14.1437205269083	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Ternate - Nasugbu Road	B04373LZ	Calayo Bridge	15	reinforced_concrete	Year Known	2005	9.44			3.5	1.07	1.07	2	River	Calayo	Nasugbu	Secondary	407	3.9	
120.952232862197	14.0712362299198	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B03169LZ	Berinayan Bridge	26	steel	Year Known	1983	9.43	15			0.7	0.7	2	River	Berinayan	Laurel	Tertiary		5.65	
121.150756979609	13.826850045784	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B04536LZ	Dayapan Bridge	25	reinforced_concrete	1945-1970	1970	16.87	15			0.85	0.82	4	River	Matala	Ibaan	Secondary	435	12.15	
120.799725338256	13.9367580524478	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00001LZ	Bagong Tubig Bridge	49	reinforced_concrete	Year Known	1958	9.86	15			1	1.1	2	River	Bagong Tubig	Calaca	Secondary	436	10.2	5
121.225126248125	14.0166029443762	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Lipa City - Alaminos Road	B03385LZ	Tansayao Bridge	50	reinforced_concrete	Year Known	1994	9.56				0.73	0.7	2	River	Tansayao	Santa Clara	Tertiary		13.5	9.05
121.210570317292	13.6433649055223	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Lobo - Malabrigo - San Juan Road	B03073LZ	Lobo Bridge	370	reinforced_concrete	Year Known	1982	8.95	20			0.8	0.8	2	River	Poblacion	Lobo	Secondary	439	8	6.1
120.628894785502	13.9021662918935	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Nasugbu - Lian - Calatagan Road	B00051LZ	Talisay Bridge	29	reinforced_concrete	Year Known	1972	9.06	15			1	0.97	2	River	Talisay	Calatagan	Secondary	408	4.6	
121.02062648881	13.7880002611811	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Palico - Balayan - Batangas Road	B02921LZ	Hagonoy Bridge	39	steel	Year Known	1945	9.6	15			0.8	0.8	2		San Antonio	San Pascual	Secondary	436	6	3.2
121.172018090096	13.8311487367089	Region Ⅳ-A	Batangas	Batangas 4th District Engineering Office	Batangas - Quezon Road	B00027LZ	Pinagkaanuran Bridge	19	steel	Year Known	1975	9.05	20			0.82	0.82	2	River	San Ignacio	Rosario	Secondary	435	10.3	
120.857845926388	13.9101835888269	Region Ⅳ-A	Batangas	Batangas 1st District Engineering Office	Palico - Balayan - Batangas Road	B00009LZ	Calauang Bridge	23	reinforced_concrete	1945-1970	1950	16.94	15			1.15	1.12	4	River	Sinisian East	Lemery	Secondary	436	3.3	
120.926820490833	13.9321838913865	Region Ⅳ-A	Batangas	Batangas 3rd District Engineering Office	Talisay - Laurel - Agoncillo Road	B01288LZ	Bangin Bridge	32	reinforced_concrete	Year Known	2013	9.08	10			0.82	0.82	2		Bangin	Agoncillo	Tertiary		9.57	7.58
120.950888082523	13.7584498900666	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Bauan - Mabini Road	B02928LZ	Mainaga Bridge № 2	6	reinforced_concrete	Year Known	1929	8.4	15					2	River	Mainaga	Mabini	Tertiary			
121.086531686232	13.8398259105844	Region Ⅳ-A	Batangas	Batangas 2nd District Engineering Office	Manila - Batangas Road	B02917LZ	Calansayan Bridge	9	reinforced_concrete	Year Known	1995	12	20					2		Concepcion	Batangas City	Primary	4	16.3	
